3.977442,0.016682,-0.092545,-1.412931,0.479132,0.705259,0.498366,0.127275,0.281813,0.257929,-0.019933,-0.238621,-0.151331,-0.343551,0.523970,-0.653371,-0.247140,-0.136688,0.043331,-0.094657,-0.080785,0.064100,-0.076652,0.036958,-0.042063,-0.037503,-0.037126,0.011020,-0.056183,-0.042926,-0.004849,0.050037,0.120963,0.026639,0.009353,0.004544,0.002405,0.013299,0.012572,-0.000700,0.011623,-0.019724,-0.014518,-0.002745,0.003335,0.003928,-0.002766,-0.000862,-0.005694,0.001210,0.001774,0.008339,-0.005692,-0.000275,-0.001393,-0.003114,0.002110,0.003560,0.006430,-0.005323
4.004749,1.062779,1.134876,-0.175968,-0.689231,-0.028341,-0.162244,0.757277,0.037546,0.676463,0.043080,-0.226549,-0.239081,-0.370182,0.509121,-0.596589,-0.319667,-0.152547,0.123978,-0.139933,-0.103960,0.205132,-0.053417,0.058466,-0.088356,0.127809,-0.034069,-0.014115,-0.061059,0.030578,0.018159,0.047875,0.116764,0.031586,0.013590,0.017653,0.016017,-0.022767,-0.010365,-0.012587,-0.005575,-0.025078,0.001613,-0.000988,-0.003915,0.009983,0.008876,0.006932,0.000831,-0.009624,-0.000943,0.009430,0.001177,-0.004781,0.007134,0.002193,0.008235,0.017592,-0.000827,0.003403
3.850809,-1.075983,0.257626,0.338887,-0.398634,-0.946192,0.644749,-1.036619,-0.310461,-0.017929,-0.674137,-0.171637,0.488568,-0.245241,0.594026,-0.741032,-0.250215,-0.095363,0.148610,-0.323260,0.104718,0.026253,-0.013612,-0.120144,-0.598579,-0.125757,0.344967,-0.004354,-0.126412,-0.026310,-0.025032,-0.027757,0.001474,0.024473,-0.012495,0.019357,-0.006305,-0.009606,-0.017570,0.025221,-0.002775,0.007128,0.019849,0.008748,0.032376,0.012307,-0.006005,0.008233,-0.006051,0.006863,-0.001963,0.009095,0.031445,0.008598,0.004521,0.002515,0.005371,-0.001876,0.002868,-0.002671
4.257240,-1.050542,-0.990031,-0.270232,-0.086331,-0.242315,0.007038,0.040121,-0.012756,-0.076875,-0.064116,0.056579,-0.244500,-0.376601,0.491230,-0.565869,-0.253559,-0.138957,0.032743,-0.042116,-0.023540,0.094043,0.060999,-0.006477,-0.023976,0.075141,0.043134,-0.003137,0.031646,0.033429,0.009323,-0.020411,-0.029691,-0.013408,0.002459,-0.007054,-0.005544,-0.013415,-0.006502,-0.007038,-0.006513,0.003858,-0.000521,-0.000592,0.002997,0.000955,-0.000126,-0.000681,0.001753,-0.001850,-0.003539,-0.002097,-0.000544,-0.000230,-0.001893,0.000769,-0.001000,-0.003208,-0.000325,-0.000114
3.716077,-0.585836,0.255135,0.792148,1.527441,0.190244,1.290115,0.128926,-0.089592,0.454984,0.315730,0.383781,-0.415205,-0.398285,0.448142,-0.543101,-0.113885,-0.207096,0.020254,0.060503,-0.071210,0.132379,-0.041136,-0.019075,-0.202188,0.042487,0.003973,-0.030756,0.045291,0.030045,0.008667,0.010190,0.017310,0.001080,-0.023486,0.000697,0.014851,0.005720,-0.020398,0.002199,0.019139,-0.015400,-0.009095,-0.001911,-0.013770,0.013296,-0.004044,0.003790,0.003611,0.006813,0.019006,-0.001419,0.006935,-0.002052,0.001421,0.010861,0.005579,0.010347,-0.010454,-0.001763
4.072302,-1.171704,-1.016633,0.215706,-0.254028,0.639569,-0.536661,-0.540897,0.310450,0.220769,-0.174289,0.081807,-0.301834,-0.352232,0.496169,-0.611824,-0.256106,-0.088085,0.075528,-0.061606,-0.198620,0.024954,0.033655,0.033003,0.001746,-0.000251,-0.005433,0.008504,-0.045968,-0.006628,-0.014554,-0.000183,0.013080,0.013113,0.006484,0.000514,-0.004652,-0.000912,-0.000042,0.000451,-0.004193,-0.004649,-0.003417,-0.003416,0.003752,-0.002021,0.003952,0.006183,-0.000771,0.001336,-0.003988,0.000757,-0.005115,0.000864,-0.006218,0.004870,-0.000409,-0.001817,-0.002596,0.000850
4.068434,0.031244,-0.935502,-0.517264,0.262582,0.607147,0.998035,0.026410,0.053862,0.037557,-0.027152,-0.190850,-0.179364,-0.342669,0.487785,-0.609168,-0.203679,-0.123213,0.017670,-0.069177,-0.026189,0.054401,0.030196,-0.011224,-0.022430,0.036691,0.009797,0.009150,0.021755,0.015470,-0.003589,0.003009,0.009502,-0.009422,0.001410,-0.002946,-0.007289,0.001901,0.000452,-0.003781,0.000428,-0.001899,-0.002074,-0.001004,0.001035,-0.001087,0.001998,-0.001060,0.004523,0.000294,-0.001127,0.002644,-0.004246,-0.004171,-0.003355,-0.003357,-0.000849,-0.004832,0.004164,-0.007820
4.115824,-0.676366,0.115579,0.861670,-0.419062,0.702185,-0.268762,-0.642600,0.038528,-0.058164,-0.140479,0.165101,-0.377331,-0.370904,0.475660,-0.558628,-0.232279,-0.031640,0.102161,-0.040875,-0.128297,0.035434,0.155930,0.006867,0.006355,0.087481,0.064887,0.003029,0.037141,0.058706,-0.003948,-0.048531,-0.112412,-0.020308,-0.006761,-0.000838,-0.014408,0.001996,-0.008294,-0.001107,-0.015348,0.007979,0.005769,-0.002391,-0.001620,-0.007042,0.009409,0.004900,0.004158,0.003135,-0.001970,-0.004472,-0.000995,-0.001754,-0.008434,0.003903,-0.004220,-0.002858,-0.003027,-0.000294
4.207734,1.038025,1.045588,-0.433830,-0.003294,0.001810,-0.290779,-0.042580,-0.047519,-0.086900,0.020237,-0.141558,-0.388337,-0.411642,0.471301,-0.532570,-0.262353,-0.098684,0.072363,-0.027570,-0.017043,0.145356,0.097238,-0.001701,-0.044129,0.113135,0.081778,-0.011183,0.052203,0.060822,0.022429,-0.027386,-0.049011,-0.016346,0.002165,0.006434,-0.009976,0.005729,0.000415,-0.005710,-0.006716,0.002209,0.001819,-0.000158,-0.008442,-0.001404,0.005498,-0.006204,-0.001494,0.000848,0.001206,-0.000594,0.000777,-0.000168,-0.002460,-0.001774,-0.001863,0.001645,0.001902,-0.000893
4.116136,-0.597335,0.179868,0.881733,0.774668,-0.198914,0.018454,0.338063,-0.625346,-0.083727,-0.384443,0.002996,-0.169615,-0.337525,0.475211,-0.571585,-0.233334,-0.254166,-0.066206,-0.059128,0.062411,0.106990,0.124404,-0.022149,0.008088,0.148785,0.079914,-0.006498,0.122003,0.054359,0.004842,-0.020690,-0.092319,-0.013140,-0.016887,-0.005954,-0.002539,-0.006783,-0.010986,0.006862,-0.002311,0.003732,-0.000272,0.001684,-0.006205,0.010062,-0.015263,-0.001377,-0.000027,-0.000999,0.002295,-0.008008,0.005222,-0.001559,-0.003983,0.006193,-0.003030,0.002354,-0.005851,-0.000896
3.980944,-0.571305,-0.089236,-0.631197,1.166759,-0.135619,-0.771129,0.513343,-0.122404,0.431756,-0.396593,-0.205956,-0.098209,-0.324898,0.520036,-0.660881,-0.297009,-0.324984,-0.071402,-0.098908,-0.065584,0.116585,-0.097781,0.046411,-0.017862,-0.004988,-0.032247,-0.000632,-0.033914,-0.062553,-0.005772,0.072802,0.142871,0.054483,0.005971,0.005339,0.015453,0.003320,0.010401,0.011436,0.019957,-0.025538,-0.020035,-0.000699,-0.001322,0.019313,-0.023840,-0.001375,-0.014492,-0.001888,0.003120,0.003262,-0.000795,0.004548,0.000090,0.006798,0.003737,0.010954,-0.003024,0.002036
3.850605,-1.204557,-1.067548,0.251366,-0.226593,0.743825,-0.755363,-0.575221,-0.201149,0.053634,0.792511,-0.223515,0.278921,-0.341922,0.632516,-0.812674,-0.137291,0.185223,0.232573,-0.110275,-0.300487,0.035058,-0.056546,0.075504,0.000289,-0.030414,-0.097910,0.063040,-0.182183,-0.028358,-0.037130,0.022793,0.012163,0.024841,0.014982,0.015183,0.008348,0.004587,-0.006082,0.005064,0.001180,-0.000423,0.011163,0.015389,0.022420,-0.003622,-0.002623,0.002422,0.001464,0.001598,-0.010197,-0.010263,-0.005013,0.007347,0.007527,0.002163,0.001278,0.004286,0.004044,0.007771
4.116503,-1.212297,0.095429,0.832969,-0.429569,0.674387,-0.246747,-0.615312,0.035458,-0.074343,-0.154921,0.242988,-0.345207,-0.365742,0.487528,-0.566730,-0.235893,-0.030741,0.106385,-0.047307,-0.125220,0.025057,0.148993,0.012624,0.008064,0.079329,0.059804,0.004509,0.032012,0.051887,-0.005200,-0.046646,-0.110649,-0.018449,-0.008431,-0.003288,-0.012951,0.000384,-0.009310,-0.001041,-0.015267,0.006796,0.003903,-0.002774,0.001169,-0.006257,0.007765,0.006379,0.003478,0.003140,-0.001912,-0.004818,-0.000545,-0.001348,-0.008329,0.004508,-0.004216,-0.002025,-0.003158,0.000417
4.044104,-1.060190,-0.936055,0.012091,0.018196,-0.348159,-0.005812,0.361320,0.990519,-0.763346,-0.049464,-0.291763,0.071910,-0.346355,0.527589,-0.652743,-0.305555,-0.083649,0.015742,-0.106947,-0.045131,0.140652,-0.006517,0.024820,-0.027366,0.046037,-0.043946,0.017831,0.009405,0.024133,0.016637,-0.010077,0.033121,-0.022584,0.037644,-0.027107,-0.001625,-0.027445,0.010154,-0.007281,-0.012460,0.028147,-0.014619,-0.002199,0.023982,-0.005809,-0.002731,-0.001666,0.006702,-0.002038,-0.012396,0.004185,-0.001668,-0.002117,0.002692,-0.009661,0.002523,-0.011190,0.002388,0.002407
4.068434,0.031244,-0.935502,-0.517264,0.262582,0.607147,0.998035,0.026410,0.053862,0.037557,-0.027152,-0.190850,-0.179364,-0.342669,0.487785,-0.609168,-0.203679,-0.123213,0.017670,-0.069177,-0.026189,0.054401,0.030196,-0.011224,-0.022430,0.036691,0.009797,0.009150,0.021755,0.015470,-0.003589,0.003009,0.009502,-0.009422,0.001410,-0.002946,-0.007289,0.001901,0.000452,-0.003781,0.000428,-0.001899,-0.002074,-0.001004,0.001035,-0.001087,0.001998,-0.001060,0.004523,0.000294,-0.001127,0.002644,-0.004246,-0.004171,-0.003355,-0.003357,-0.000849,-0.004832,0.004164,-0.007820
4.257240,-1.050542,-0.990031,-0.270232,-0.086331,-0.242315,0.007038,0.040121,-0.012756,-0.076875,-0.064116,0.056579,-0.244500,-0.376601,0.491230,-0.565869,-0.253559,-0.138957,0.032743,-0.042116,-0.023540,0.094043,0.060999,-0.006477,-0.023976,0.075141,0.043134,-0.003137,0.031646,0.033429,0.009323,-0.020411,-0.029691,-0.013408,0.002459,-0.007054,-0.005544,-0.013415,-0.006502,-0.007038,-0.006513,0.003858,-0.000521,-0.000592,0.002997,0.000955,-0.000126,-0.000681,0.001753,-0.001850,-0.003539,-0.002097,-0.000544,-0.000230,-0.001893,0.000769,-0.001000,-0.003208,-0.000325,-0.000114
4.255883,0.021320,-0.949731,-0.212829,-0.065317,-0.186718,-0.036993,-0.014455,-0.006617,-0.044517,-0.035233,-0.099194,-0.308748,-0.386926,0.467493,-0.549665,-0.246332,-0.140754,0.024293,-0.029252,-0.029693,0.114799,0.074873,-0.017991,-0.027394,0.091445,0.053299,-0.006097,0.041903,0.047066,0.011829,-0.024182,-0.033217,-0.017126,0.005798,-0.002154,-0.008458,-0.010190,-0.004469,-0.007168,-0.006675,0.006223,0.003211,0.000174,-0.002581,-0.000614,0.003161,-0.003640,0.003114,-0.001861,-0.003655,-0.001406,-0.001445,-0.001041,-0.002101,-0.000443,-0.001008,-0.004874,-0.000063,-0.001535
4.113992,-1.081210,0.136259,0.042595,0.066027,0.586368,1.331981,0.006571,-0.227270,-0.289912,-0.036666,0.126104,-0.158488,-0.345853,0.502881,-0.580278,-0.190693,-0.064072,0.056977,-0.067741,0.053364,0.033749,0.131659,-0.020088,-0.012694,0.099966,0.064870,0.008115,0.089477,0.060349,0.003259,-0.039683,-0.110702,-0.037265,-0.016843,-0.011649,-0.012673,-0.000029,-0.010848,-0.005144,-0.010484,0.007181,0.001514,-0.001129,0.004029,-0.003754,0.002524,0.002095,0.007411,0.002109,0.001064,-0.003623,0.001225,-0.005572,-0.005258,-0.002507,-0.004648,-0.003374,0.003341,-0.006833
3.872979,1.044513,0.317645,0.959010,0.309557,-0.606855,0.432672,-0.072248,1.203081,-0.537106,0.719762,0.030312,-0.474935,-0.485531,0.424115,-0.487255,-0.194092,-0.000373,0.122783,0.092635,-0.121163,0.268052,0.015707,-0.022279,-0.243126,0.106681,0.009182,-0.031590,0.051336,0.117203,0.050245,-0.060392,-0.030749,-0.055067,0.027195,-0.013666,0.000469,-0.019288,-0.009383,-0.017085,-0.009511,0.033313,-0.003374,-0.002440,-0.000937,-0.009475,0.020039,-0.004800,0.015900,0.005402,0.003631,0.002532,0.005613,-0.003314,0.006821,-0.004865,0.007150,-0.006778,-0.006481,0.004549
4.036093,3.471366,-0.925257,-0.103259,-0.024068,0.047927,-0.259819,-0.046801,-0.009330,-0.172951,-0.131049,0.586267,0.042002,-0.237899,0.633969,-0.618770,-0.262111,-0.116438,0.087641,-0.016526,-0.016245,0.110606,0.044473,-0.040536,-0.000751,0.094994,0.003035,0.004966,0.017201,0.046626,0.013975,-0.007419,0.007993,-0.016872,0.017727,0.010099,-0.014013,-0.028550,-0.004510,-0.001118,-0.007920,0.025586,0.018927,0.012539,-0.011332,-0.010308,0.012722,0.007431,0.004278,-0.002143,0.003946,0.001622,-0.004490,0.003644,-0.001394,-0.001747,0.002174,-0.008190,-0.003095,0.004136
4.256561,-0.514611,-0.969881,-0.241531,-0.075824,-0.214516,-0.014977,0.012833,-0.009686,-0.060696,-0.049674,-0.021308,-0.276624,-0.381764,0.479362,-0.557767,-0.249945,-0.139856,0.028518,-0.035684,-0.026616,0.104421,0.067936,-0.012234,-0.025685,0.083293,0.048216,-0.004617,0.036775,0.040248,0.010576,-0.022296,-0.031454,-0.015267,0.004129,-0.004604,-0.007001,-0.011802,-0.005486,-0.007103,-0.006594,0.005040,0.001345,-0.000209,0.000208,0.000171,0.001517,-0.002161,0.002434,-0.001855,-0.003597,-0.001751,-0.000995,-0.000635,-0.001997,0.000163,-0.001004,-0.004041,-0.000194,-0.000824
4.043425,-0.524260,-0.915905,0.040792,0.028704,-0.320361,-0.027828,0.334032,0.993589,-0.747168,-0.035023,-0.369650,0.039786,-0.351518,0.515721,-0.644641,-0.301942,-0.084547,0.011517,-0.100515,-0.048207,0.151029,0.000420,0.019063,-0.029075,0.054189,-0.038864,0.016351,0.014533,0.030952,0.017889,-0.011962,0.031358,-0.024443,0.039314,-0.024656,-0.003082,-0.025833,0.011170,-0.007346,-0.012541,0.029330,-0.012753,-0.001816,0.021193,-0.006593,-0.001088,-0.003145,0.007382,-0.002043,-0.012454,0.004531,-0.002119,-0.002523,0.002588,-0.010267,0.002519,-0.012022,0.002519,0.001697
3.900024,-0.007774,0.237597,0.314849,0.511915,0.237257,1.524582,-0.298006,0.254145,0.199083,0.684309,0.442772,-0.597712,-0.461195,0.431784,-0.476088,-0.106669,-0.036342,0.141610,0.104678,-0.089915,0.140291,0.024670,-0.035295,-0.231353,0.064726,0.042596,-0.034350,0.043171,0.081267,0.025008,-0.039765,-0.047317,-0.034469,-0.015716,0.000694,0.000633,0.003608,-0.023149,-0.013324,0.003702,-0.001463,0.001707,-0.002778,-0.012729,-0.001615,0.018193,0.001723,0.011000,0.007756,0.015132,-0.000392,0.004838,-0.003745,0.001191,0.003863,0.003794,0.002911,-0.005229,-0.002836
3.950171,-1.052100,-0.045361,-1.170988,0.080917,-0.674424,-0.255405,-0.560200,0.271882,0.488016,-0.363084,-0.215680,0.263728,-0.294916,0.615902,-0.743042,-0.323411,-0.139123,0.107081,-0.490525,0.082117,-0.022046,-0.098752,0.120580,0.195109,-0.092580,-0.471627,0.000454,0.178675,-0.092655,-0.023203,0.080683,0.064572,-0.009852,0.031462,0.020708,0.015353,-0.010288,-0.002830,-0.016692,-0.022508,0.008136,-0.005924,-0.009117,-0.003665,-0.010189,-0.007722,0.000522,-0.014042,-0.002288,0.008483,0.019455,0.005204,0.011972,-0.000823,-0.001121,0.001276,0.001923,0.003908,0.006704
4.069791,-1.040617,-0.975802,-0.574668,0.241568,0.551550,1.042066,0.080986,0.047723,0.005200,-0.056035,-0.035077,-0.115115,-0.332344,0.511522,-0.625372,-0.210906,-0.121415,0.026119,-0.082040,-0.020035,0.033646,0.016321,0.000290,-0.019011,0.020387,-0.000367,0.012110,0.011497,0.001834,-0.006095,0.006779,0.013028,-0.005704,-0.001929,-0.007846,-0.004375,-0.001324,-0.001580,-0.003651,0.000590,-0.004264,-0.005806,-0.001771,0.006612,0.000482,-0.001290,0.001898,0.003162,0.000305,-0.001012,0.001952,-0.003345,-0.003360,-0.003146,-0.002145,-0.000841,-0.003166,0.003902,-0.006399
4.255883,0.021320,-0.949731,-0.212829,-0.065317,-0.186718,-0.036993,-0.014455,-0.006617,-0.044517,-0.035233,-0.099194,-0.308748,-0.386926,0.467493,-0.549665,-0.246332,-0.140754,0.024293,-0.029252,-0.029693,0.114799,0.074873,-0.017991,-0.027394,0.091445,0.053299,-0.006097,0.041903,0.047066,0.011829,-0.024182,-0.033217,-0.017126,0.005798,-0.002154,-0.008458,-0.010190,-0.004469,-0.007168,-0.006675,0.006223,0.003211,0.000174,-0.002581,-0.000614,0.003161,-0.003640,0.003114,-0.001861,-0.003655,-0.001406,-0.001445,-0.001041,-0.002101,-0.000443,-0.001008,-0.004874,-0.000063,-0.001535
4.066068,1.076777,0.207206,0.478563,-0.334933,-0.144527,0.252918,-0.165094,-0.534496,-0.701622,0.020875,-0.038417,-0.828257,-0.606252,0.281814,-0.379761,-0.221886,-0.406481,-0.286967,-0.431708,-0.326624,-0.111967,-0.420602,0.190409,0.036388,-0.203214,-0.105833,0.029754,-0.124528,-0.056934,-0.016117,0.022346,0.123419,0.050370,0.016781,0.009310,0.010256,0.003679,0.009415,0.012245,0.004337,-0.012861,-0.001760,0.000430,-0.002564,-0.005870,-0.005852,-0.000797,-0.000670,-0.000370,0.000385,0.001638,-0.007032,0.005770,-0.000303,-0.008641,0.001718,0.003459,0.001406,0.001636
4.209092,-0.033836,1.005288,-0.491233,-0.024308,-0.053787,-0.246748,0.011996,-0.053658,-0.119257,-0.008645,0.014216,-0.324089,-0.401317,0.495038,-0.548774,-0.269580,-0.096886,0.080812,-0.040434,-0.010890,0.124600,0.083363,0.009813,-0.040710,0.096831,0.071614,-0.008222,0.041945,0.047185,0.019923,-0.023615,-0.045485,-0.012627,-0.001173,0.001534,-0.007063,0.002504,-0.001618,-0.005580,-0.006554,-0.000156,-0.001913,-0.000924,-0.002864,0.000165,0.002211,-0.003245,-0.002854,0.000859,0.001322,-0.001286,0.001678,0.000643,-0.002251,-0.000562,-0.001855,0.003310,0.001640,0.000529
4.023000,-1.095773,0.979217,-0.853072,0.282576,0.684481,0.832311,0.107436,0.000681,-0.069541,-0.029447,0.078333,-0.130456,-0.346735,0.539066,-0.624481,-0.234154,-0.077548,0.082638,-0.093222,-0.001233,0.043447,0.024811,0.028093,-0.032327,0.025773,0.017947,0.009986,0.011540,0.001953,0.002000,0.007346,0.000759,-0.001205,-0.008900,-0.004159,-0.002980,0.011370,0.001271,-0.002062,0.000711,-0.010643,-0.010930,-0.002870,0.006329,0.001261,-0.002240,0.002293,-0.002806,0.003025,0.003965,0.002072,-0.000221,-0.001676,-0.003296,-0.002265,-0.001689,0.005018,0.005606,-0.004335
4.255204,0.557250,-0.929581,-0.184127,-0.054810,-0.158920,-0.059008,-0.041743,-0.003547,-0.028338,-0.020792,-0.177081,-0.340873,-0.392089,0.455625,-0.541563,-0.242718,-0.141653,0.020068,-0.022821,-0.032770,0.125176,0.081811,-0.023748,-0.029104,0.099597,0.058381,-0.007578,0.047032,0.053885,0.013082,-0.026067,-0.034980,-0.018985,0.007467,0.000296,-0.009915,-0.008577,-0.003453,-0.007234,-0.006756,0.007406,0.005077,0.000558,-0.005369,-0.001399,0.004805,-0.005119,0.003794,-0.001866,-0.003713,-0.001060,-0.001896,-0.001446,-0.002206,-0.001049,-0.001011,-0.005707,0.000068,-0.002246
4.027192,-0.513658,-1.026533,-0.252523,0.017458,-0.249493,-0.012381,0.112477,-0.141617,-0.182425,-0.334545,-0.068876,-0.660913,-0.311562,0.446485,-0.338904,-0.390933,0.647548,0.937391,-0.279847,-0.055360,0.215341,-0.078270,0.035608,-0.040192,0.109565,-0.056621,0.002663,-0.070123,0.032778,0.051102,0.001205,0.074816,-0.005341,0.027491,-0.027282,0.008337,-0.030386,-0.030853,-0.030747,-0.020664,0.011009,0.015313,-0.015813,0.004153,-0.011849,0.024008,-0.000925,0.005770,0.002042,-0.009935,0.002240,-0.002964,-0.014360,-0.001700,-0.011838,0.000247,-0.017764,-0.004555,-0.001481
3.850238,-0.589595,-0.983108,0.300130,0.977645,-0.129475,-0.490163,0.378154,-0.861953,0.044250,0.562989,-0.463508,0.454514,-0.313705,0.620199,-0.817529,-0.134732,-0.038201,0.059981,-0.122096,-0.112856,0.116991,-0.081134,0.040730,0.000314,0.039042,-0.077800,0.052032,-0.092191,-0.025886,-0.027087,0.048750,0.030493,0.030151,0.006526,0.012518,0.018760,-0.002580,-0.007758,0.012967,0.014135,-0.003487,0.006989,0.019847,0.015045,0.012697,-0.025651,-0.005334,-0.002040,-0.002541,-0.005990,-0.013452,0.000754,0.007137,0.011873,0.003848,0.002464,0.008665,0.001351,0.006459
